Radius (A°),Coil diameter (A°),Pitch angle (deg),Pitch length (A°),Number of turns,Total length (A°),Yield stress (GPa),Failure strain,Toughness (GPa)
3.470082063,2.689548886,61.20990051,39.67605483,5.542864016,219.9189766,31.1839885,0.114949669,2.047670862
9.49553985,12.06932793,41.27954822,52.37683415,4.02208236,210.6639407,12.20218269,0.419768067,2.051883179
5.140378097,9.500463027,65.93639102,72.32617574,3.79744728,274.6548394,23.60327056,0.220051531,2.053667879
10.45111473,15.5421405,39.95138576,55.00568195,4.085885303,224.7469075,12.13599687,0.344866098,2.054030453
4.563399141,4.389868311,57.91824609,45.74052387,3.238170027,148.1155934,43.50645798,0.090816934,2.054760068
6.956397373,12.15385934,48.06856477,48.65999899,4.74150196,230.7214806,21.78477064,0.225310005,2.054767627
3.958877996,7.266458671,72.23563289,77.64043404,3.448339124,267.7305463,37.44693724,0.130316748,2.056357485
4.008749132,4.268546084,48.06455411,28.03725177,8.073504924,226.3588902,41.70187558,0.110104058,2.058679435
3.52048163,2.868119504,59.32694092,37.2939886,4.97161219,185.4112483,42.65784672,0.095081204,2.059479351
4.350801984,7.558366356,69.23663096,72.10371579,2.705853973,195.1021259,29.74844307,0.164404633,2.060400505
7.66393713,12.3454501,49.7298621,56.84120399,4.679728156,266.0013827,13.04021535,0.309659744,2.062381379
3.146699197,3.46842895,60.47638937,34.91206834,4.306030322,150.3324249,35.02463879,0.114392716,2.066681124
5.161359303,7.558668605,53.82807336,44.35525506,2.550129298,113.1116354,35.40559134,0.121522746,2.066953733
4.356256721,6.538402782,65.26658797,59.41789278,4.697303747,279.1038904,9.267578732,0.190010696,2.067053614
4.827906208,8.621913549,54.72099123,42.87643286,5.245166829,224.8940434,28.38378663,0.175111973,2.068371409
3.998972575,6.094772484,69.87639446,68.57324918,3.807031421,261.0605143,36.21792548,0.115110045,2.06910474
5.480557526,7.009769059,59.78200805,59.12315723,4.349720054,257.1691827,27.74523921,0.175448138,2.069505059
3.705943714,3.610358301,47.17332031,25.1221787,6.94411212,174.4512256,29.92547065,0.175062487,2.073474294
4.045411657,2.890439703,45.6400367,25.99238824,3.081132949,80.08600385,15.17501881,0.157684406,2.074167062
2.717208122,4.686399695,62.29599644,32.51322351,7.014296423,228.0573873,31.8016694,0.125171316,2.075978672
6.62588976,11.7234662,58.49488372,67.92313363,2.68304617,182.2409035,23.82386862,0.274945777,2.077305178
3.983382491,3.400083623,61.30702897,45.72849782,4.708203452,215.2990713,42.09057884,0.094874523,2.077367497
15.2647728,12.33070038,25.43446625,45.61280341,2.524532469,115.1510032,6.899392075,0.591859377,2.077608704
4.785090174,5.909353293,63.22445841,59.58297456,2.552056562,152.0591212,36.62910849,0.099608049,2.07937833
10.97933627,12.01691436,36.62402618,51.27783138,3.740773466,191.818751,10.78895785,0.470060139,2.082354289
3.095487047,2.865900617,61.08532477,35.21142336,5.234795895,184.3246145,33.51308994,0.124749738,2.083391434
2.382195909,3.361871528,69.64457326,40.34317895,6.097881263,246.007915,43.80755986,0.090370813,2.084435816
4.780482841,3.380690488,42.39972226,27.42697217,7.931006111,217.5234839,36.04466931,0.125196336,2.085931322
4.651725999,7.152874979,42.82854103,27.09216296,4.135053059,112.0275313,27.62375058,0.153481659,2.087089957
3.820556535,6.714228852,73.00470731,78.54076107,3.04706331,239.3186714,29.90337081,0.12506698,2.088189613
6.625604836,4.253976952,70.44487649,117.2007509,1.433427344,167.9987611,38.65710461,0.105212155,2.090742388
12.00938089,15.44707889,38.6738254,60.39601318,3.095676663,186.9665286,6.645875054,0.389700948,2.091328808
5.847838287,10.3258435,71.30758663,108.6000187,2.422254025,263.0568323,35.16540963,0.144917068,2.092909863
3.37153874,2.60922339,55.58349365,30.91934354,5.682039375,175.6849274,41.94635466,0.090511228,2.093423842
3.699523237,2.326165694,40.2626177,19.68695655,3.251934611,64.0206954,45.92386117,0.092256812,2.094919269
2.658867889,2.33627619,62.32064336,31.84842052,5.998761687,191.0510848,34.78299834,0.105136152,2.095026569
4.025709115,5.724561716,63.74463116,51.27960452,3.037790308,155.7766856,32.99192638,0.129764188,2.097236511
12.75402801,16.19851495,44.86339615,79.75471154,2.831741645,225.8447381,12.19468432,0.290448474,2.100888139
3.894768613,3.378059126,61.15795306,44.43631364,4.842318166,215.1747688,42.9864391,0.094721152,2.10318511
4.061151694,6.874041867,62.52443293,49.06871787,2.438089304,119.6339162,31.79494407,0.139420671,2.103316434
5.259986872,8.215033076,47.55605069,36.13808208,4.235736007,153.0713755,24.91927086,0.174595843,2.105527539
4.119243026,6.625812781,70.86008286,74.57459312,2.701849939,201.4893598,25.48099298,0.160028355,2.10680156
3.514552477,3.632267705,61.31071208,40.35257441,4.601254417,185.6724612,39.27402375,0.11523669,2.107018608
22.02525989,15.06924013,11.89315931,29.14583612,2.882814887,84.02205028,2.923045542,1.379054735,2.107261273
2.721996521,3.84273731,66.97638851,40.24557182,5.58381699,224.7239077,37.91230711,0.11017295,2.112404242
4.792531316,5.534728606,20.79918518,11.43812339,2.020063674,23.10573756,11.76401882,0.481802402,2.112549276
3.424626435,3.864184275,63.83885773,43.80442884,4.377609871,191.7587001,39.50987955,0.115158194,2.116905504
4.994212664,4.004793276,60.25114751,54.90540177,3.923352033,215.4132196,43.40930217,0.110267294,2.118262729
4.309904085,5.27812209,51.51429716,34.06157547,6.178508224,210.4497242,40.92019053,0.115006952,2.118561365
7.257403846,8.287611229,64.24429513,94.51373217,2.62099762,247.7202671,18.06855844,0.160198232,2.118601345
3.773605153,3.639593266,54.39029749,33.10629553,6.178823057,204.5579422,36.22926714,0.154722097,2.119189039
7.474329128,13.50012284,47.07343962,50.49081314,4.468965698,225.641712,22.06694996,0.230153801,2.122066123
3.263617515,3.082287518,49.97968634,24.42040783,7.067021523,172.5795477,41.08509737,0.100236907,2.122757617
3.647438631,4.020039372,51.76310456,29.08443161,8.002711028,232.7543016,43.20034362,0.110001967,2.124304691
3.312408799,4.939978438,69.09004785,54.4740994,4.837224407,263.5034431,41.05522363,0.134872703,2.126259761
3.115459848,2.714095524,65.02339159,42.02353175,5.236023047,220.0361807,48.81942266,0.08028043,2.127427365
3.113556238,3.430081752,63.74660075,39.66401029,6.441303152,255.4879145,44.80000797,0.089856541,2.127492957
10.61691161,3.760642354,32.82145002,43.02574164,2.259810527,97.23002388,13.85888271,0.538770608,2.129727478
5.990114262,11.63455249,54.16944307,52.12636646,4.94976805,258.0134233,25.62113116,0.275190134,2.133733428
4.985783568,9.137903719,44.86747563,31.1820202,3.503487685,109.2458237,21.14320439,0.182264373,2.134311091
13.53679162,10.28318628,59.37318235,143.665235,1.446041227,207.7458528,21.98413178,0.258044581,2.134859486
3.460859093,3.281402565,44.79440441,21.58971871,7.850035426,169.4800567,31.66893029,0.152206529,2.136871736
4.289862947,6.993626108,60.50576237,47.65222204,2.361780065,112.5440681,36.00570852,0.125423783,2.138053819
3.99857374,2.281978833,79.54069017,136.0951135,1,136.0951135,37.69701417,0.114781559,2.139253581
3.713226978,5.797558368,57.26715952,36.29582302,6.089961679,221.0401713,37.04191866,0.120048954,2.141731238
3.255995074,2.259350876,55.98162025,30.3092852,5.819108879,176.3730306,33.29566654,0.114875362,2.14230729
3.388304079,4.468692949,47.64811409,23.35416009,2.106004652,49.18396978,10.48383747,0.055471237,2.144160079
4.058703,6.824774206,58.37088483,41.40507248,3.486093013,144.3419339,34.44453904,0.125017696,2.146168066
4.822467912,7.258431015,68.90022657,78.52640084,2.831775845,222.3691651,36.67255548,0.104307424,2.146453738
3.882947008,2.36790051,64.4007897,50.92284343,4.294814201,218.7041511,39.81050007,0.084697983,2.146844102
3.958042293,5.710954639,60.90861585,44.6967932,1.667298341,74.52288915,24.07700227,0.117735457,2.147254444
6.114914145,7.25273027,35.09987593,27.00270426,2.200186885,59.41099578,9.453213567,0.357552087,2.14833398
3.481880118,3.960519615,51.34939257,27.35562678,7.611529496,208.2181601,42.90491197,0.094890721,2.148672803
6.109738786,11.05481614,48.02691092,42.67517437,4.419934825,188.6214894,22.22566436,0.259648452,2.152817577
3.771122659,4.519323138,56.77719259,36.17780047,5.963226534,215.7364197,37.72662686,0.13444609,2.153490684
4.642369449,8.188391652,71.19371342,85.65217878,2.642694052,226.3525034,33.47150711,0.109585468,2.154601801
4.36627302,3.04238531,61.05063503,49.59574755,4.979089631,246.9416723,44.56242326,0.145285463,2.154950658
9.79198651,8.859918408,32.34624764,38.96394913,0.752696754,29.32803805,1.81303783,0.475484658,2.155885398
4.275340329,4.223857474,42.22290321,24.37723309,4.525865613,110.328081,32.17344213,0.129980326,2.158499918
8.779301774,13.2586135,46.66727495,58.46952646,3.988532417,233.2076017,12.3430904,0.365956564,2.158624328
2.734734129,2.727482269,60.80011564,30.74522011,8.108533977,249.2986619,41.39513686,0.109591354,2.160011967
3.482625914,5.799924472,62.18727154,41.48053656,5.303804428,220.0046535,36.72365734,0.130370578,2.162326462
5.15502686,9.676215725,45.76993065,33.27240185,4.712352355,156.7912812,19.68355212,0.22000091,2.162892276
4.706932261,5.309560055,52.43456878,38.45127503,6.235689195,239.7702002,35.18945192,0.215183047,2.163902307
3.948634281,6.438218051,54.59930414,34.9101648,5.321876423,185.787583,33.8906196,0.140618574,2.166000392
3.77962368,5.405578261,57.26408008,36.94046834,3.935212895,145.3686074,35.07809352,0.164563217,2.168073693
8.031802637,8.643255303,14.74603163,13.28266833,3.03606444,40.32703699,5.547776131,0.735709282,2.17115665
4.29075634,4.176082393,45.31008521,27.25301927,7.572823094,206.3822937,42.54196983,0.105354714,2.171396338
5.30549383,4.841426549,51.8852628,42.4916996,4.873271704,207.0735973,43.59068741,0.09977712,2.172262854
4.828591125,7.959587951,64.59605813,63.88230095,2.40620739,153.7140646,34.12200325,0.135311562,2.172573765
3.710316566,5.931589598,61.56534641,43.05350468,2.128284948,91.63012597,5.306072486,0.133462739,2.17437085
8.475577598,15.14763647,47.7655897,58.65972987,4.360313424,255.7748076,20.51802896,0.325359427,2.174552462
4.531098218,3.875777515,46.00427617,29.48567177,6.766337151,199.5099963,35.48375105,0.149584696,2.174825912
4.189910447,5.325765275,56.05258761,39.10725328,6.411232631,250.7256983,35.75942648,0.135446377,2.174918483
5.534856225,8.410307144,56.82352701,53.19176203,3.523738119,187.4338395,28.39645144,0.210212313,2.177760543
3.638798626,6.485401805,70.13684395,63.28614376,3.584299438,226.8364895,36.57170565,0.135027588,2.178134389
3.38124733,3.749116245,66.03113277,47.78692359,4.752254041,227.0956007,28.6961689,0.129834368,2.179011469
3.385752154,2.785071039,53.92665896,29.20151796,8.117545969,237.0446644,45.55959199,0.089829107,2.188335668
3.501812222,4.387977925,38.79021663,17.68430759,4.348670046,76.9032187,32.54483863,0.136773773,2.189167986
4.555144074,2.810209678,52.24250044,36.95430057,3.97415441,146.8620966,40.13334083,0.099755894,2.192576113
3.582069375,4.990356007,72.06410231,69.53343045,3.707698591,257.8090021,43.3439814,0.10534507,2.193179584
3.767114416,6.169648328,58.85251838,39.16392463,5.719147923,223.9842782,35.37022962,0.135242366,2.193827724
5.65843443,5.586440499,60.42408042,62.64587387,2.948509889,184.7119786,42.21469374,0.120064491,2.19419626
3.172077103,5.352630423,58.75443593,32.85059096,6.925604189,227.5101904,31.61598777,0.160275798,2.194273936
4.456258284,6.978119992,62.97457831,54.89188338,2.223413176,122.0473368,20.55256949,0.230014345,2.19667581
4.616924588,4.684713715,50.97028848,35.78516377,5.926661773,212.0865622,30.12650588,0.200102713,2.200644622
4.00474336,4.774092028,48.89256454,28.83681122,7.403089977,213.4815081,40.63751111,0.10535976,2.200744157
3.668130431,3.930002698,56.7001049,35.0866713,7.13666901,250.4019597,34.62271459,0.17002719,2.201007076
7.190199149,10.37017835,51.94390667,57.70783397,2.472396823,142.6766654,16.69875652,0.244936812,2.201192415
4.775786873,7.700473806,67.56052753,72.66069055,3.486086069,253.3014211,30.75201871,0.145014713,2.202008209
3.281802291,3.777866147,67.17107022,48.98420137,4.279118875,209.6092207,26.70240352,0.159194556,2.202447636
4.028540611,5.255213061,56.48149372,38.21553731,5.782436197,220.9789062,35.90564388,0.150733551,2.20531133
12.59328288,15.87273217,37.96135608,61.73405349,3.85274527,237.8455826,8.946785364,0.579767359,2.206764645
3.186328568,2.749318326,42.83043966,18.55876091,8.784815104,163.0352832,36.99964746,0.144763278,2.208293819
11.74044102,15.48421774,47.84114141,81.47155687,2.902217386,236.4481688,20.76095427,0.412893754,2.209681475
4.393591344,4.007976443,50.09969685,33.01574988,7.094987749,234.246341,36.26108844,0.140207269,2.2108071
4.154432165,3.677925063,34.63306362,18.02954056,5.161751786,93.06401318,40.40976096,0.110718037,2.210962183
4.099490574,4.173441144,53.85050195,35.25881762,3.210969864,113.2150008,35.37957014,0.120360388,2.214143098
6.275916457,9.192143264,41.83486337,35.30014301,2.886653038,101.8992651,9.545346784,0.245487522,2.214480627
7.332115285,9.058939444,57.86468929,73.33989652,1.563848116,114.692459,21.03141335,0.214630154,2.216200089
3.945999438,2.720966797,47.06312123,26.64650986,8.440853905,224.9192968,45.67641345,0.099858333,2.218856643
2.784601209,2.449892355,58.85646714,28.95396326,5.285302881,153.0304654,38.33644115,0.105192386,2.221364084
7.783144,13.34174927,52.66421647,64.11117759,3.260280216,209.0204039,25.11607135,0.344858554,2.221829658
5.23491329,7.955584873,54.26763216,45.71943953,4.758746596,217.5672272,30.75565594,0.210330538,2.2237179
13.16959957,16.62283134,38.73865958,66.38459305,3.266652476,216.8553952,8.156394875,0.395069349,2.22580177
3.668816707,5.10452522,70.9590371,66.79228527,2.273993699,151.8852358,39.31553033,0.105633298,2.226966687
3.393955537,4.208958201,55.05328123,30.51540191,5.945732286,181.4364103,36.69092584,0.149967044,2.227052242
5.817645654,7.625498963,72.66325512,117.0947365,2.220523138,260.0115717,26.8734743,0.119927434,2.229020774
4.812802186,3.995193681,55.12147753,43.38228,2.57605011,111.7549272,41.74276449,0.137830927,2.231115193
4.230563091,7.750447689,63.35689112,52.98224784,2.258460795,119.6583296,25.58460158,0.185269122,2.234297739
3.52718918,4.517793522,50.5578618,26.94002011,5.629505138,151.6589816,28.17374152,0.14975846,2.235547792
3.422795165,4.375682249,63.24096725,42.65050338,3.655516261,155.9096086,33.55331327,0.12019553,2.239030957
4.012757454,3.198851677,58.7568421,41.56076083,5.153002622,214.1627095,43.84856269,0.095124246,2.242409393
11.22313071,14.82548165,37.69586916,54.49361831,3.729882154,203.2547745,13.51150584,0.425276095,2.245622048
3.810074958,5.561395927,67.50572992,57.81119281,3.897515684,225.3200307,37.50719024,0.114988594,2.246423171
7.47855197,8.951905304,48.55483151,53.21407625,1.373399235,73.08417163,14.1139524,0.278071786,2.24841558
5.145041172,5.444818259,47.38495878,35.13709941,2.135162244,75.02340801,37.93360065,0.142995363,2.25341854
4.361177604,4.898753292,45.3969761,27.78445533,6.286230206,174.6594823,42.94006871,0.097509333,2.253872175
22.26804353,17.95958472,13.23321146,32.90216408,2.985701055,98.23602598,3.102703203,1.390317547,2.254127069
3.578552458,3.45854355,60.29621921,39.41384649,3.723708542,146.7656769,45.73341034,0.114711058,2.255820891
4.54809838,4.933015117,40.78187026,24.65083673,4.286591475,105.6680666,34.08461985,0.137003671,2.256382129
3.985613748,3.609387503,49.48666317,29.30700784,7.984425513,233.9996211,43.70504645,0.110123098,2.256658145
4.040942033,6.875503472,57.99955625,40.63177361,1.003990148,40.79390041,13.55377264,0.174091485,2.257145814
5.770697362,11.03817675,50.71219996,44.31831033,5.234064718,231.9649045,25.62559451,0.244771807,2.257854894
5.356659237,9.09283892,35.22626524,23.76543294,2.937582348,69.81291628,15.66303507,0.26318201,2.259444185
7.445233357,12.14435363,47.96548096,51.89130549,2.121076596,110.0654336,15.52209002,0.369513208,2.260856382
6.531056475,7.076384869,53.95531289,56.38844771,4.401228585,248.1784479,32.53178998,0.174580022,2.263438492
13.4373417,12.74120878,33.96778884,56.87925314,2.790887134,158.7435758,5.474103407,0.684628119,2.267068892
5.548464739,9.768170997,50.42825491,42.18329535,6.257078493,263.9441901,30.00244385,0.239260126,2.267267438
4.511743636,7.559316295,64.28963211,58.87577868,2.111482365,124.3151684,15.09121587,0.234697629,2.267925824
4.361278923,2.892031281,42.30714416,24.94080657,4.023811657,100.3571082,43.98703071,0.127632217,2.268671063
11.45114135,16.30571464,41.78426191,64.29485181,3.830842669,246.3034617,11.93839875,0.465363883,2.272404457
10.19243407,13.16783071,52.19069736,82.53342451,2.961962033,244.4608699,11.1945989,0.495791251,2.272457967
2.868492766,3.124768133,53.76781406,24.59667441,9.397328123,231.1430201,45.8676962,0.100348211,2.274421592
11.04065535,14.10774162,51.38014186,86.83715894,2.769944382,240.5341006,14.41306593,0.459832936,2.275886695
4.432472089,4.845810432,44.92734621,27.77950254,3.788968123,105.2556496,39.71084704,0.13706735,2.276798133
4.664420371,4.554108817,52.71453321,38.49173502,5.655058005,217.6729942,24.4395234,0.230211623,2.277022295
2.311813759,2.208851953,62.11719408,27.45391731,8.099244869,222.3559989,40.63196165,0.099986432,2.279821745
5.176146942,5.903115043,44.58070252,32.05013023,7.79822718,249.9341967,18.29703464,0.224686804,2.280314128
4.914858126,4.930030186,53.15993986,41.21932147,2.802536596,115.5186569,36.67264502,0.120153403,2.280489736
4.153908692,7.24662888,66.02943642,58.70220861,2.564520917,150.5430418,35.258189,0.164898598,2.281307792
17.45820032,7.395799194,47.2415459,118.6302141,1.54737868,183.5658641,14.90753422,0.338815418,2.282479275
12.85994965,10.77443278,40.15859893,68.18249622,2.079253919,141.7687225,1.992788455,0.5033011,2.284618822
9.762643153,14.69996089,41.37243377,54.02649335,4.060206302,219.3587088,14.57269117,0.395007243,2.285382483
3.405983739,6.201501788,71.52278209,64.04375117,4.129316328,264.4569074,35.58955816,0.155343362,2.285476885
5.196227515,5.912953181,67.37062345,78.32064031,3.375035825,264.3349669,33.79541249,0.169940777,2.286155084
4.284968609,4.69510856,65.96785761,60.37943153,3.044117438,183.8020804,44.260499,0.105008243,2.287815967
4.742922412,4.607467913,46.36909032,31.25999059,4.372820599,136.6943308,43.43907031,0.103667771,2.290667288
3.659418034,4.490175255,60.29051884,40.2951775,3.621094963,145.9126643,43.25665318,0.109594164,2.291051745
3.223445922,3.594026556,56.8983016,31.0668056,7.185859619,223.2417038,23.05092526,0.169663858,2.294374148
5.071776169,4.761534843,39.3764483,26.15384484,7.29554302,190.8065001,30.65130474,0.221159412,2.296030798
5.186263154,7.114461819,63.11194187,64.26420574,2.250955691,144.6558796,29.05758311,0.188758283,2.296920694
4.024675631,3.658285373,62.38212999,48.33434425,5.23395146,252.9796117,43.42046986,0.139586646,2.299607257
3.883044714,6.480237361,69.38316655,64.85167433,3.428719815,222.3582208,37.64525777,0.194780937,2.300790166
3.842197349,5.686606837,68.65048252,61.7613051,1.829138794,112.9699992,42.08914146,0.110336322,2.303627717
3.769118841,3.177250403,46.93348159,25.33687507,8.00071475,202.7131101,21.78186949,0.17474241,2.30456283
